 B_ens_min B_ens_max B_ens_mean B_ens_std
0 0.7690602494327914 0.8621761173255263 0.8383625082022478 0.011056936141703026
1 0.8235810821644913 0.8626098220446241 0.848475624802916 0.006561592213331498
2 0.8391266109602393 0.8630653245733808 0.8537659738807215 0.005669836307434324
3 0.8435387546687236 0.8631262257304158 0.8577529446494331 0.004668489254714061
4 0.8462453507693825 0.8631262257304158 0.8602803185596367 0.003473445346452157
5 0.8472243393609886 0.8631262257304158 0.8615552226947372 0.0025369638234179264
6 0.8472243393609886 0.8631262257304158 0.8622137602987449 0.00194233402425032
7 0.8494054655193813 0.8631262257304158 0.8625940989126734 0.0014586607901315482
8 0.8494054655193813 0.8631262257304158 0.8627622262679441 0.0012428173815664377
9 0.849411392986489 0.8631262257304158 0.862865625555835 0.0011257344911297902
10 0.8504516712989995 0.8631262257304158 0.8629481218506581 0.0009129717913902014
11 0.856969687574237 0.8631262257304158 0.8630092610981698 0.0006210998212163953
12 0.8572890155962847 0.8631262257304158 0.8630283403106389 0.0005881907553305127
13 0.857989486862984 0.8631262257304158 0.863039603772869 0.0005486854783684807
14 0.8586041629679724 0.8631262257304158 0.8630573074644066 0.00048074055544377475
15 0.8586041629679724 0.8631262257304158 0.8630620248053058 0.0004633937915129543
16 0.8586041629679724 0.8631262257304158 0.863066760912021 0.00044807017136961746
17 0.8590772886163589 0.8631262257304158 0.8630765071482284 0.00040492916651737145
18 0.8590772886163589 0.8631262257304158 0.8630814836166896 0.0003840531979602679
19 0.8590772886163589 0.8631262257304158 0.8630855560800362 0.0003589946392709071
20 0.8590772886163589 0.8631262257304158 0.8630876406800934 0.0003418998874926444
21 0.8590772886163589 0.8631262257304158 0.8630888105960632 0.000340440519573718
22 0.8590772886163589 0.8631262257304158 0.8630942226911238 0.0003165635144744479
23 0.8590772886163589 0.8631262257304158 0.863095508892784 0.0003133619290971103
24 0.8590772886163589 0.8631262257304158 0.8630992631829382 0.0002886863955312073
25 0.8590772886163589 0.8631262257304158 0.8630997472951111 0.00028731247153876985
26 0.8590772886163589 0.8631262257304158 0.8631031044877833 0.000259163538303101
27 0.8590772886163589 0.8631262257304158 0.8631040857017586 0.00025760188446609367
28 0.8590772886163589 0.8631262257304158 0.8631054014940225 0.0002559087488761919
29 0.8590772886163589 0.8631262257304158 0.8631076817365588 0.0002311984938467461
30 0.8590772886163589 0.8631262257304158 0.8631077426377157 0.00023119534628334327
31 0.8590772886163589 0.8631262257304158 0.8631081094576969 0.00022802429038384895
