 B_ens_min B_ens_max B_ens_mean B_ens_std
0 0.8026158545278598 0.8571051706533048 0.8401958867008694 0.005982011867022621
1 0.8226912020571212 0.8612467340823701 0.845807659451228 0.004166054884348459
2 0.8393251996412416 0.8612467340823701 0.8488639419134228 0.003395255370899812
3 0.8414320560910324 0.8612467340823701 0.8510940305784537 0.003020886853692978
4 0.8427718408764022 0.8612467340823701 0.8525945733978009 0.002563585487866337
5 0.8431371187068053 0.8612467340823701 0.8536101817368321 0.0024595534313685526
6 0.8445151708803553 0.8612467340823701 0.854420990925787 0.002327797403135588
7 0.8447498583241543 0.8612467340823701 0.855061105017062 0.0022129588360650545
8 0.8447498583241543 0.8616484367037123 0.8554866656633895 0.002194944933789339
9 0.8452008697981446 0.8618106413485984 0.8558210252723489 0.0021420791178087747
10 0.8461704570886412 0.8620101743788333 0.8560643044150055 0.0021201018727279755
11 0.8461704570886412 0.8621405670849944 0.8562356842985254 0.0021074331652476083
12 0.8461704570886412 0.8621405670849944 0.8563719319625867 0.00210093170396324
13 0.8461704570886412 0.8621405670849944 0.8565037712480161 0.0021027201773044383
14 0.8461704570886412 0.8621405670849944 0.8566071596964194 0.002137377373422566
15 0.8471244649699954 0.8621405670849944 0.8566955927167438 0.0021437908660203887
16 0.8471244649699954 0.8621405670849944 0.8567716531502516 0.0021626145642808774
17 0.8471244649699954 0.8621405670849944 0.8568563517646659 0.002198349966804004
18 0.8471244649699954 0.8621405670849944 0.8569060291607775 0.002203860764621144
19 0.8471244649699954 0.8621527373162418 0.8569584196829875 0.002225227409189155
20 0.8471244649699954 0.8624651046194866 0.8570083732041557 0.002234024993084391
21 0.8471244649699954 0.8624651046194866 0.8570516301227034 0.0022524025939555225
22 0.8471244649699954 0.8624651046194866 0.8571021894674798 0.002287491110894768
23 0.8471244649699954 0.8624651046194866 0.8571396583502927 0.0023060909949558007
24 0.8471244649699954 0.8626540059110015 0.8571752878466447 0.002316854110657934
25 0.8471244649699954 0.8626540059110015 0.8572106702380757 0.0023319773048580713
26 0.8471244649699954 0.8626540059110015 0.8572357856542829 0.0023442648999857864
27 0.8471244649699954 0.8626540059110015 0.8572667862359249 0.002357883733168334
28 0.8471244649699954 0.8626540059110015 0.8572973377851181 0.002372532593433963
29 0.8471244649699954 0.8626540059110015 0.8573130716449548 0.002380329325500936
30 0.8471244649699954 0.8626540059110015 0.8573333284154688 0.0023865537417087
31 0.8471244649699954 0.8626540059110015 0.8573553566634577 0.002398653007524593
32 0.8471244649699954 0.8626546051247482 0.8573786790933309 0.002409133315602018
33 0.8471244649699954 0.8626546051247482 0.8573964528484725 0.0024189313940002418
34 0.8471244649699954 0.8626546051247482 0.8574132149090963 0.002432581277622417
35 0.8471244649699954 0.8626546051247482 0.8574278030146495 0.0024362251115113936
36 0.8471244649699954 0.8626546051247482 0.8574428500336784 0.002448131076803843
37 0.8471244649699954 0.8626546051247482 0.8574547735271604 0.002454227138421425
38 0.8471546022928247 0.8626546051247482 0.8574660090547074 0.002455096932661822
39 0.8471546022928247 0.8626546051247482 0.8574763289404769 0.0024571870125836143
40 0.8471546022928247 0.8629280108726589 0.8574885543174832 0.0024650305824902227
41 0.8471546022928247 0.8629280108726589 0.8575029659630711 0.0024667761394115174
42 0.8471546022928247 0.8629280108726589 0.8575215526702836 0.0024735644315178242
43 0.8471546022928247 0.8629280108726589 0.8575362092344044 0.0024757058976512926
44 0.8471546022928247 0.8629280108726589 0.8575480067160519 0.002481828275907315
45 0.8471546022928247 0.8629280108726589 0.8575623649783363 0.0024891261124051684
46 0.8471546022928247 0.8629280108726589 0.8575781141170624 0.0024954308383139685
47 0.8471546022928247 0.8629280108726589 0.857594735478095 0.0024969509091422597
48 0.8471546022928247 0.8629280108726589 0.8576073513674187 0.002501912709098447
49 0.8471546022928247 0.8629280108726589 0.8576161632659587 0.0025046258021057008
50 0.8471546022928247 0.8629280108726589 0.8576285454523125 0.002510728567218194
51 0.8471546022928247 0.8629280108726589 0.8576434344223677 0.002511181910247216
52 0.8471546022928247 0.8629280108726589 0.8576542518891483 0.002512152043070254
53 0.8471546022928247 0.8629280108726589 0.8576659270136013 0.0025199890330061007
54 0.8471546022928247 0.8629280108726589 0.8576769188028385 0.002522801233153518
55 0.8471546022928247 0.8629280108726589 0.8576909286529876 0.0025252233092384977
56 0.8471546022928247 0.8629280108726589 0.8576986685161365 0.002528148659787228
57 0.8471546022928247 0.8629280108726589 0.8577130014289083 0.0025332775316616323
58 0.8471546022928247 0.8629280108726589 0.8577320977991265 0.002532946325950859
59 0.8471546022928247 0.8629280108726589 0.8577418806091118 0.002533775135879951
60 0.8471546022928247 0.8629280108726589 0.8577509852343764 0.0025389204807051546
61 0.8471546022928247 0.8629280108726589 0.8577604482152087 0.002543704126955051
62 0.8471546022928247 0.8629280108726589 0.8577695525449545 0.0025477463140561128
63 0.8471546022928247 0.8629280108726589 0.8577788482705706 0.0025513615920615953
64 0.8471546022928247 0.8629280108726589 0.8577942068635012 0.0025552709180036554
65 0.8471546022928247 0.8629280108726589 0.8578069081527762 0.002558473905691371
66 0.8471546022928247 0.8629280108726589 0.8578137559431989 0.0025591456919325357
67 0.8471546022928247 0.8629280108726589 0.8578217961041557 0.0025619965389949346
68 0.8471546022928247 0.8629280108726589 0.8578323687330238 0.0025654360655178086
69 0.8471546022928247 0.8629280108726589 0.8578386748304483 0.002568782985093444
70 0.8471546022928247 0.8629280108726589 0.8578439316933316 0.002573594970150552
71 0.8471546022928247 0.8629280108726589 0.8578579487767519 0.002577320079680973
