 B_ens_min B_ens_max B_ens_mean B_ens_std
0 0.8097033356512706 0.8480107052133878 0.8330034567109156 0.00586868870732746
1 0.8251724927467194 0.8495388980285378 0.8378880408645274 0.0040795356020081625
2 0.8296635626762514 0.8501565486534175 0.8403551671223098 0.003439326873878002
3 0.8310237175989594 0.8504487973599049 0.8421668646370065 0.003098200169239445
4 0.8316845598226679 0.8504487973599049 0.843480328513546 0.0030112018854282635
5 0.8332204526968967 0.8509256146107621 0.8446128770714667 0.0029353210691163453
6 0.8376136214118137 0.8512153103964283 0.8455511629212188 0.0028325453911096227
7 0.8382209577545281 0.8512544457461025 0.8463225422500638 0.002779075254253305
8 0.8390263051215203 0.8514630586999841 0.8469763369432571 0.002707662951373668
9 0.8390919843553275 0.8515904891444068 0.8474936868996673 0.0026339791748280607
10 0.8392346669596202 0.8518977966250585 0.8478798634775502 0.0025302086644481887
11 0.8392346669596202 0.8518977966250585 0.8482081546894736 0.0024845640887332125
12 0.8392346669596202 0.8518977966250585 0.8484891723596454 0.0023998361824659896
13 0.8392346669596202 0.8519647182258256 0.8487228051284637 0.0023167160121784357
14 0.8392346669596202 0.8519647182258256 0.848919051146887 0.00228457896958195
15 0.8392346669596202 0.8519647182258256 0.8490688728971952 0.0022449727951450054
16 0.8392346669596202 0.8519647182258256 0.8492012664875686 0.0022276196488045822
17 0.8392346669596202 0.8519647182258256 0.8493233403843932 0.0021924309087976834
18 0.8392346669596202 0.8519647182258256 0.8494251681324575 0.0021670321174270856
19 0.8392346669596202 0.8519647182258256 0.8495123486898633 0.002145220747196044
20 0.8392346669596202 0.8519647182258256 0.8495902014166743 0.002119405881527931
21 0.8392346669596202 0.8519647182258256 0.8496690437288007 0.0020965898417410565
22 0.8392346669596202 0.8519647182258256 0.8497343951072195 0.0020747235345894696
23 0.8397140611291142 0.8519647182258256 0.8497869952159397 0.002059017494963039
24 0.8397140611291142 0.8519647182258256 0.8498464161421618 0.002043258179530712
25 0.8397140611291142 0.851980929183144 0.849896392597896 0.0020207651481088944
26 0.840113768564019 0.851980929183144 0.8499407279615254 0.0020009322489852577
27 0.8401273714528419 0.851980929183144 0.8499795742086259 0.0019755409123979424
